path,url,sources,httpStatus,verifiedByHttp
"/commercial-facilities-management","https://www.entirefm.com/commercial-facilities-management","XML_SITEMAP",200,TRUE
"/compare","https://www.entirefm.com/compare","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/compare/entirefm-vs-call-out-only","https://www.entirefm.com/compare/entirefm-vs-call-out-only","HTML_SITEMAP",200,TRUE
"/compare/entirefm-vs-cbre","https://www.entirefm.com/compare/entirefm-vs-cbre","HTML_SITEMAP",200,TRUE
"/compare/entirefm-vs-freelance","https://www.entirefm.com/compare/entirefm-vs-freelance","HTML_SITEMAP",200,TRUE
"/compare/entirefm-vs-in-house","https://www.entirefm.com/compare/entirefm-vs-in-house","HTML_SITEMAP",200,TRUE
"/compare/entirefm-vs-jll","https://www.entirefm.com/compare/entirefm-vs-jll","HTML_SITEMAP",200,TRUE
"/compare/entirefm-vs-mitie","https://www.entirefm.com/compare/entirefm-vs-mitie","HTML_SITEMAP",200,TRUE
"/compare/entirefm-vs-sodexo","https://www.entirefm.com/compare/entirefm-vs-sodexo","HTML_SITEMAP",200,TRUE
"/compliance-diagnostic","https://www.entirefm.com/compliance-diagnostic","HTML_SITEMAP",200,TRUE
"/compliance-pack","https://www.entirefm.com/compliance-pack","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/compliance-risk-diagnostic","https://www.entirefm.com/compliance-risk-diagnostic","XML_SITEMAP",200,TRUE
"/contact","https://www.entirefm.com/contact","XML_SITEMAP;HTML_SITEMAP;HOMEPAGE;HUB_NAVIGATION",200,TRUE
"/coverage","https://www.entirefm.com/coverage","XML_SITEMAP",200,TRUE
"/education-facilities-management","https://www.entirefm.com/education-facilities-management","XML_SITEMAP",200,TRUE
"/entirecafm","https://www.entirefm.com/entirecafm","XML_SITEMAP;HTML_SITEMAP;HOMEPAGE;HUB_NAVIGATION",200,TRUE
"/esg","https://www.entirefm.com/esg","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/facilities-management-birmingham","https://www.entirefm.com/facilities-management-birmingham","HTML_SITEMAP",200,TRUE
"/facilities-management-bradford","https://www.entirefm.com/facilities-management-bradford","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/facilities-management-chesterfield","https://www.entirefm.com/facilities-management-chesterfield","HTML_SITEMAP",200,TRUE
"/facilities-management-derby","https://www.entirefm.com/facilities-management-derby","HTML_SITEMAP",200,TRUE
"/facilities-management-doncaster","https://www.entirefm.com/facilities-management-doncaster","HTML_SITEMAP",200,TRUE
"/facilities-management-in-telford","https://www.entirefm.com/facilities-management-in-telford","XML_SITEMAP",200,TRUE
"/facilities-management-in-the-midlands","https://www.entirefm.com/facilities-management-in-the-midlands","XML_SITEMAP",200,TRUE
"/facilities-management-leeds","https://www.entirefm.com/facilities-management-leeds","HTML_SITEMAP",200,TRUE
"/facilities-management-lincoln","https://www.entirefm.com/facilities-management-lincoln","HTML_SITEMAP",200,TRUE
"/facilities-management-liverpool","https://www.entirefm.com/facilities-management-liverpool","HTML_SITEMAP",200,TRUE
"/facilities-management-london","https://www.entirefm.com/facilities-management-london","HTML_SITEMAP",200,TRUE
"/facilities-management-manchester","https://www.entirefm.com/facilities-management-manchester","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/facilities-management-midlands","https://www.entirefm.com/facilities-management-midlands","HTML_SITEMAP",200,TRUE
"/facilities-management-nottingham","https://www.entirefm.com/facilities-management-nottingham","HTML_SITEMAP",200,TRUE
"/facilities-management-oxford","https://www.entirefm.com/facilities-management-oxford","HTML_SITEMAP",200,TRUE
"/facilities-management-rotherham","https://www.entirefm.com/facilities-management-rotherham","HTML_SITEMAP",404,TRUE
"/facilities-management-sheffield","https://www.entirefm.com/facilities-management-sheffield","HTML_SITEMAP",200,TRUE
"/facilities-management-telford","https://www.entirefm.com/facilities-management-telford","HTML_SITEMAP",200,TRUE
"/fm-birmingham","https://www.entirefm.com/fm-birmingham","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/fm-chesterfield","https://www.entirefm.com/fm-chesterfield","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/fm-derby","https://www.entirefm.com/fm-derby","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/fm-doncaster","https://www.entirefm.com/fm-doncaster","HTML_SITEMAP",200,TRUE
"/fm-insights","https://www.entirefm.com/fm-insights","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/fm-insights/hard-fm-vs-soft-fm","https://www.entirefm.com/fm-insights/hard-fm-vs-soft-fm","HTML_SITEMAP",404,TRUE
"/fm-insights/how-often-emergency-lighting-tested","https://www.entirefm.com/fm-insights/how-often-emergency-lighting-tested","HTML_SITEMAP",404,TRUE
"/fm-insights/how-often-fire-alarms-tested","https://www.entirefm.com/fm-insights/how-often-fire-alarms-tested","HTML_SITEMAP",404,TRUE
"/fm-insights/what-are-rams","https://www.entirefm.com/fm-insights/what-are-rams","HTML_SITEMAP",404,TRUE
"/fm-insights/what-is-a-compliance-calendar","https://www.entirefm.com/fm-insights/what-is-a-compliance-calendar","HTML_SITEMAP",200,TRUE
"/fm-insights/what-is-a-fire-risk-assessment","https://www.entirefm.com/fm-insights/what-is-a-fire-risk-assessment","HTML_SITEMAP",404,TRUE
"/fm-insights/what-is-a-ppm-planner","https://www.entirefm.com/fm-insights/what-is-a-ppm-planner","HTML_SITEMAP",200,TRUE
"/fm-insights/what-is-a-tm44","https://www.entirefm.com/fm-insights/what-is-a-tm44","HTML_SITEMAP",404,TRUE
"/fm-insights/what-is-acop-l8","https://www.entirefm.com/fm-insights/what-is-acop-l8","HTML_SITEMAP",404,TRUE
"/fm-insights/what-is-an-asset-register","https://www.entirefm.com/fm-insights/what-is-an-asset-register","HTML_SITEMAP",200,TRUE
"/fm-insights/what-is-an-eicr","https://www.entirefm.com/fm-insights/what-is-an-eicr","HTML_SITEMAP",404,TRUE
"/fm-insights/what-is-f-gas-compliance","https://www.entirefm.com/fm-insights/what-is-f-gas-compliance","HTML_SITEMAP",404,TRUE
"/fm-insights/what-is-facilities-management","https://www.entirefm.com/fm-insights/what-is-facilities-management","HTML_SITEMAP",404,TRUE
"/fm-insights/what-is-hard-fm","https://www.entirefm.com/fm-insights/what-is-hard-fm","HTML_SITEMAP",404,TRUE
"/fm-insights/what-is-ifm","https://www.entirefm.com/fm-insights/what-is-ifm","HTML_SITEMAP",404,TRUE
"/fm-insights/what-is-lock-out-tag-out","https://www.entirefm.com/fm-insights/what-is-lock-out-tag-out","HTML_SITEMAP",404,TRUE
"/fm-insights/what-is-ppm","https://www.entirefm.com/fm-insights/what-is-ppm","HTML_SITEMAP",404,TRUE
"/fm-insights/what-is-soft-fm","https://www.entirefm.com/fm-insights/what-is-soft-fm","HTML_SITEMAP",404,TRUE
"/fm-insights/what-is-statutory-maintenance","https://www.entirefm.com/fm-insights/what-is-statutory-maintenance","HTML_SITEMAP",404,TRUE
"/fm-insights/what-is-tfm","https://www.entirefm.com/fm-insights/what-is-tfm","HTML_SITEMAP",404,TRUE
"/fm-insights/who-is-the-responsible-person","https://www.entirefm.com/fm-insights/who-is-the-responsible-person","HTML_SITEMAP",404,TRUE
"/fm-intelligence","https://www.entirefm.com/fm-intelligence","HTML_SITEMAP;HOMEPAGE;HUB_NAVIGATION",200,TRUE
"/fm-leeds","https://www.entirefm.com/fm-leeds","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/fm-lincoln","https://www.entirefm.com/fm-lincoln","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/fm-liverpool","https://www.entirefm.com/fm-liverpool","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/fm-london","https://www.entirefm.com/fm-london","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/fm-manchester","https://www.entirefm.com/fm-manchester","HTML_SITEMAP",200,TRUE
"/fm-market-report","https://www.entirefm.com/fm-market-report","HTML_SITEMAP;HOMEPAGE;HUB_NAVIGATION",200,TRUE
"/fm-nottingham","https://www.entirefm.com/fm-nottingham","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/fm-operations","https://www.entirefm.com/fm-operations","HTML_SITEMAP",200,TRUE
"/fm-operations/asset-lifecycle","https://www.entirefm.com/fm-operations/asset-lifecycle","HTML_SITEMAP",200,TRUE
"/fm-operations/business-continuity","https://www.entirefm.com/fm-operations/business-continuity","HTML_SITEMAP",404,TRUE
"/fm-operations/fm-strategy","https://www.entirefm.com/fm-operations/fm-strategy","HTML_SITEMAP",200,TRUE
"/fm-operations/helpdesk","https://www.entirefm.com/fm-operations/helpdesk","HTML_SITEMAP",404,TRUE
"/fm-operations/knowledge-base","https://www.entirefm.com/fm-operations/knowledge-base","HTML_SITEMAP",200,TRUE
"/fm-operations/leads","https://www.entirefm.com/fm-operations/leads","HTML_SITEMAP",200,TRUE
"/fm-operations/mobilisation","https://www.entirefm.com/fm-operations/mobilisation","HTML_SITEMAP",404,TRUE
"/fm-operations/occupier-experience","https://www.entirefm.com/fm-operations/occupier-experience","HTML_SITEMAP",200,TRUE
"/fm-operations/platform","https://www.entirefm.com/fm-operations/platform","HTML_SITEMAP",404,TRUE
"/fm-operations/ppm-delivery","https://www.entirefm.com/fm-operations/ppm-delivery","HTML_SITEMAP",200,TRUE
"/fm-operations/reactive-maintenance","https://www.entirefm.com/fm-operations/reactive-maintenance","HTML_SITEMAP",404,TRUE
"/fm-operations/report-issue","https://www.entirefm.com/fm-operations/report-issue","HTML_SITEMAP",404,TRUE
"/fm-operations/tender-support","https://www.entirefm.com/fm-operations/tender-support","HTML_SITEMAP",404,TRUE
"/fm-oxford","https://www.entirefm.com/fm-oxford","HTML_SITEMAP",404,TRUE
"/fm-rotherham","https://www.entirefm.com/fm-rotherham","HTML_SITEMAP",404,TRUE
"/fm-sheffield","https://www.entirefm.com/fm-sheffield","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/fm-telford","https://www.entirefm.com/fm-telford","HTML_SITEMAP",200,TRUE
"/hard-services","https://www.entirefm.com/hard-services","XML_SITEMAP",200,TRUE
"/health-safety","https://www.entirefm.com/health-safety","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/healthcare-facilities-management","https://www.entirefm.com/healthcare-facilities-management","XML_SITEMAP",200,TRUE
"/hotel-facilities-management","https://www.entirefm.com/hotel-facilities-management","XML_SITEMAP",200,TRUE
"/hvac-contractor","https://www.entirefm.com/hvac-contractor","XML_SITEMAP",200,TRUE
"/industrial-cleaning","https://www.entirefm.com/industrial-cleaning","XML_SITEMAP",200,TRUE
"/industrial-facilities-management","https://www.entirefm.com/industrial-facilities-management","XML_SITEMAP",200,TRUE
"/innovation","https://www.entirefm.com/innovation","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/integrations","https://www.entirefm.com/integrations","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/integrations/concept-evolution","https://www.entirefm.com/integrations/concept-evolution","HTML_SITEMAP",200,TRUE
"/integrations/dwellant","https://www.entirefm.com/integrations/dwellant","HTML_SITEMAP",404,TRUE
"/integrations/elogbooks","https://www.entirefm.com/integrations/elogbooks","HTML_SITEMAP",404,TRUE
"/integrations/mri-qube","https://www.entirefm.com/integrations/mri-qube","HTML_SITEMAP",200,TRUE
"/integrations/mycompliance","https://www.entirefm.com/integrations/mycompliance","HTML_SITEMAP",200,TRUE
"/integrations/planon","https://www.entirefm.com/integrations/planon","HTML_SITEMAP",404,TRUE
"/integrations/verisae","https://www.entirefm.com/integrations/verisae","HTML_SITEMAP",404,TRUE
"/landmark-facilities-management","https://www.entirefm.com/landmark-facilities-management","XML_SITEMAP",200,TRUE
"/leadership","https://www.entirefm.com/leadership","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/link-health","https://www.entirefm.com/link-health","XML_SITEMAP",200,TRUE
"/locations","https://www.entirefm.com/locations","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/locations/birmingham","https://www.entirefm.com/locations/birmingham","HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/locations/chesterfield","https://www.entirefm.com/locations/chesterfield","HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/locations/derby","https://www.entirefm.com/locations/derby","HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/locations/leeds","https://www.entirefm.com/locations/leeds","HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/locations/leicester","https://www.entirefm.com/locations/leicester","HTML_SITEMAP;HUB_NAVIGATION",404,TRUE
"/locations/lincoln","https://www.entirefm.com/locations/lincoln","HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/locations/liverpool","https://www.entirefm.com/locations/liverpool","HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/locations/london","https://www.entirefm.com/locations/london","HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/locations/manchester","https://www.entirefm.com/locations/manchester","HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/locations/nottingham","https://www.entirefm.com/locations/nottingham","HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/locations/sheffield","https://www.entirefm.com/locations/sheffield","HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/london-facilities-management","https://www.entirefm.com/london-facilities-management","HTML_SITEMAP",404,TRUE
"/marketplace","https://www.entirefm.com/marketplace","XML_SITEMAP;HTML_SITEMAP;HOMEPAGE;HUB_NAVIGATION",200,TRUE
"/mechanical-electrical","https://www.entirefm.com/mechanical-electrical","XML_SITEMAP",200,TRUE
"/partners","https://www.entirefm.com/partners","XML_SITEMAP;HTML_SITEMAP;HOMEPAGE;HUB_NAVIGATION",200,TRUE
"/partners/commercial-surveyors","https://www.entirefm.com/partners/commercial-surveyors","XML_SITEMAP",200,TRUE
"/partners/construction-developers","https://www.entirefm.com/partners/construction-developers","XML_SITEMAP",200,TRUE
"/partners/insurance-brokers","https://www.entirefm.com/partners/insurance-brokers","XML_SITEMAP",200,TRUE
"/partners/property-management","https://www.entirefm.com/partners/property-management","XML_SITEMAP",200,TRUE
"/partnerships","https://www.entirefm.com/partnerships","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/plumbing-gas","https://www.entirefm.com/plumbing-gas","XML_SITEMAP",200,TRUE
"/ppm","https://www.entirefm.com/ppm","XML_SITEMAP",200,TRUE
"/privacy","https://www.entirefm.com/privacy","HTML_SITEMAP;HOMEPAGE;HUB_NAVIGATION",200,TRUE
"/request-proposal","https://www.entirefm.com/request-proposal","XML_SITEMAP;HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/residential-facilities-management","https://www.entirefm.com/residential-facilities-management","XML_SITEMAP",200,TRUE
"/resources","https://www.entirefm.com/resources","XML_SITEMAP;HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/resources/audit-framework","https://www.entirefm.com/resources/audit-framework","HTML_SITEMAP",200,TRUE
"/resources/compliance-calendar","https://www.entirefm.com/resources/compliance-calendar","HTML_SITEMAP",200,TRUE
"/resources/compliance-calendar-2025","https://www.entirefm.com/resources/compliance-calendar-2025","XML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/resources/document-vault","https://www.entirefm.com/resources/document-vault","HTML_SITEMAP;HOMEPAGE;HUB_NAVIGATION",200,TRUE
"/resources/eicr-manual","https://www.entirefm.com/resources/eicr-manual","HTML_SITEMAP",200,TRUE
"/resources/electrical-eicr-survival-manual","https://www.entirefm.com/resources/electrical-eicr-survival-manual","XML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/resources/emergency-lighting-checklist","https://www.entirefm.com/resources/emergency-lighting-checklist","HTML_SITEMAP",200,TRUE
"/resources/emergency-lighting-testing","https://www.entirefm.com/resources/emergency-lighting-testing","XML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/resources/energy-esg","https://www.entirefm.com/resources/energy-esg","HTML_SITEMAP",404,TRUE
"/resources/engineer-standards","https://www.entirefm.com/resources/engineer-standards","HTML_SITEMAP",404,TRUE
"/resources/facilities-management-checklist-2025","https://www.entirefm.com/resources/facilities-management-checklist-2025","XML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/resources/fgas-tracker","https://www.entirefm.com/resources/fgas-tracker","HTML_SITEMAP",404,TRUE
"/resources/fire-alarm-testing-frequency","https://www.entirefm.com/resources/fire-alarm-testing-frequency","HTML_SITEMAP",404,TRUE
"/resources/fire-risk-assessment-guide","https://www.entirefm.com/resources/fire-risk-assessment-guide","XML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/resources/fire-risk-guide","https://www.entirefm.com/resources/fire-risk-guide","HTML_SITEMAP",200,TRUE
"/resources/hard-fm-vs-soft-fm-vs-specialist-engineering","https://www.entirefm.com/resources/hard-fm-vs-soft-fm-vs-specialist-engineering","XML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/resources/legionella-governance-guide","https://www.entirefm.com/resources/legionella-governance-guide","XML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/resources/legionella-guide","https://www.entirefm.com/resources/legionella-guide","HTML_SITEMAP",200,TRUE
"/resources/ppm-vs-reactive-maintenance","https://www.entirefm.com/resources/ppm-vs-reactive-maintenance","XML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/resources/switch-playbook","https://www.entirefm.com/resources/switch-playbook","HTML_SITEMAP",404,TRUE
"/resources/tender-support","https://www.entirefm.com/resources/tender-support","HTML_SITEMAP",404,TRUE
"/resources/top-fm-providers-uk","https://www.entirefm.com/resources/top-fm-providers-uk","XML_SITEMAP;HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/resources/what-is-a-compliance-calendar","https://www.entirefm.com/resources/what-is-a-compliance-calendar","XML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/resources/what-is-a-ppm-planner","https://www.entirefm.com/resources/what-is-a-ppm-planner","XML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/resources/what-is-an-asset-register","https://www.entirefm.com/resources/what-is-an-asset-register","XML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/resources/what-is-integrated-facilities-management","https://www.entirefm.com/resources/what-is-integrated-facilities-management","XML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/resources/what-is-total-facilities-management","https://www.entirefm.com/resources/what-is-total-facilities-management","XML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/retail-facilities-management","https://www.entirefm.com/retail-facilities-management","XML_SITEMAP",200,TRUE
"/safety-critical-emergency-systems","https://www.entirefm.com/safety-critical-emergency-systems","XML_SITEMAP",200,TRUE
"/search","https://www.entirefm.com/search","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/sectors","https://www.entirefm.com/sectors","XML_SITEMAP;HTML_SITEMAP;HOMEPAGE;HUB_NAVIGATION",200,TRUE
"/sectors/airports","https://www.entirefm.com/sectors/airports","HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/sectors/aviation","https://www.entirefm.com/sectors/aviation","HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/sectors/construction-developments","https://www.entirefm.com/sectors/construction-developments","HUB_NAVIGATION",200,TRUE
"/sectors/education","https://www.entirefm.com/sectors/education","HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/sectors/healthcare-public","https://www.entirefm.com/sectors/healthcare-public","HTML_SITEMAP;HOMEPAGE;HUB_NAVIGATION",200,TRUE
"/sectors/hospitality-leisure","https://www.entirefm.com/sectors/hospitality-leisure","HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/sectors/hotels-leisure","https://www.entirefm.com/sectors/hotels-leisure","HTML_SITEMAP",200,TRUE
"/sectors/industrial-logistics","https://www.entirefm.com/sectors/industrial-logistics","HTML_SITEMAP;HOMEPAGE;HUB_NAVIGATION",200,TRUE
"/sectors/logistics-parks","https://www.entirefm.com/sectors/logistics-parks","HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/sectors/offices","https://www.entirefm.com/sectors/offices","HTML_SITEMAP;HOMEPAGE",200,TRUE
"/sectors/offices-corporate","https://www.entirefm.com/sectors/offices-corporate","HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/sectors/pbsa","https://www.entirefm.com/sectors/pbsa","HTML_SITEMAP;HOMEPAGE",404,TRUE
"/sectors/residential","https://www.entirefm.com/sectors/residential","HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/sectors/residential-pbsa","https://www.entirefm.com/sectors/residential-pbsa","HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/sectors/retail-hospitality","https://www.entirefm.com/sectors/retail-hospitality","HTML_SITEMAP;HOMEPAGE",200,TRUE
"/sectors/retail-service-stations","https://www.entirefm.com/sectors/retail-service-stations","HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/sectors/venues","https://www.entirefm.com/sectors/venues","HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/service-station-fm","https://www.entirefm.com/service-station-fm","XML_SITEMAP",200,TRUE
"/services","https://www.entirefm.com/services","XML_SITEMAP;HTML_SITEMAP;HOMEPAGE;HUB_NAVIGATION",200,TRUE
"/services/abseil-rail-certification","https://www.entirefm.com/services/abseil-rail-certification","HTML_SITEMAP",200,TRUE
"/services/access-control","https://www.entirefm.com/services/access-control","HTML_SITEMAP",200,TRUE
"/services/access-control-advanced","https://www.entirefm.com/services/access-control-advanced","HTML_SITEMAP",200,TRUE
"/services/air-filtration-hepa","https://www.entirefm.com/services/air-filtration-hepa","HTML_SITEMAP",200,TRUE
"/services/anpr-systems","https://www.entirefm.com/services/anpr-systems","HTML_SITEMAP",200,TRUE
"/services/bms-integration-testing","https://www.entirefm.com/services/bms-integration-testing","HTML_SITEMAP",200,TRUE
"/services/bmu-cradle-servicing","https://www.entirefm.com/services/bmu-cradle-servicing","HTML_SITEMAP",200,TRUE
"/services/building-fabric","https://www.entirefm.com/services/building-fabric","XML_SITEMAP;HTML_SITEMAP;HUB_NAVIGATION",200,TRUE
"/services/building-inspections","https://www.entirefm.com/services/building-inspections","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/services/car-park-co-monitoring","https://www.entirefm.com/services/car-park-co-monitoring","HTML_SITEMAP",200,TRUE
"/services/car-park-fume-extraction","https://www.entirefm.com/services/car-park-fume-extraction","HTML_SITEMAP",200,TRUE
"/services/cctv-maintenance","https://www.entirefm.com/services/cctv-maintenance","HTML_SITEMAP",200,TRUE
"/services/commercial-plumbing","https://www.entirefm.com/services/commercial-plumbing","XML_SITEMAP;HTML_SITEMAP",200,TRUE
"/services/compressor-maintenance","https://www.entirefm.com/services/compressor-maintenance","HTML_SITEMAP",200,TRUE
"/services/critical-infrastructure","https://www.entirefm.com/services/critical-infrastructure","XML_SITEMAP",200,TRUE
"/services/critical/arc-flash-assessment","https://www.entirefm.com/services/critical/arc-flash-assessment","HTML_SITEMAP",200,TRUE
"/services/critical/arc-flash-assessment/Birmingham","https://www.entirefm.com/services/critical/arc-flash-assessment/Birmingham","HTML_SITEMAP",404,TRUE
"/services/critical/arc-flash-assessment/Chesterfield","https://www.entirefm.com/services/critical/arc-flash-assessment/Chesterfield","HTML_SITEMAP",404,TRUE
