path,routeType,routeProvenance,h1,capabilitiesCount,sectionsCount,faqsCount,contentStatus,claimsVerified,renderedQAPass
"/industrial-cleaning-lincoln","geographic-service","LEGACY_VERIFIED","Industrial Facilities Management & Manufacturing Plant Maintenance",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/industrial-cleaning-london","geographic-service","LEGACY_VERIFIED","Industrial Facilities Management & Manufacturing Plant Maintenance",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/industrial-cleaning-manchester","geographic-service","LEGACY_VERIFIED","Industrial Facilities Management & Manufacturing Plant Maintenance",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/industrial-cleaning-nottingham","geographic-service","LEGACY_VERIFIED","Industrial Facilities Management & Manufacturing Plant Maintenance",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/industrial-cleaning-sheffield","geographic-service","LEGACY_VERIFIED","Industrial Facilities Management & Manufacturing Plant Maintenance",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/industrial-facilities-management","sector","LEGACY_VERIFIED","Industrial Facilities Management & Manufacturing Plant Maintenance",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/industrial-fm-lincoln","location","LEGACY_VERIFIED","Industrial Facilities Management & Manufacturing Plant Maintenance",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/internal-cleaning","service","LEGACY_VERIFIED","Internal Cleaning — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/items","company","LEGACY_VERIFIED","Items — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/job-board","company","LEGACY_VERIFIED","Job Board — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/landmark-facilities-management","sector","LEGACY_VERIFIED","Landmark Facilities Management — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/landscaping","service","LEGACY_VERIFIED","Landscaping — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/leeds-facilities-management","location","LEGACY_PROTECTED_BY_DIRECTIVE","Leeds Facilities Management — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/lincoln-facilities-management","location","LEGACY_PROTECTED_BY_DIRECTIVE","Lincoln Facilities Management — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/lincoln-facilities-management-areas","location","LEGACY_VERIFIED","Lincoln Facilities Management Areas — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/liverpool-facilities-management","location","LEGACY_PROTECTED_BY_DIRECTIVE","Liverpool Facilities Management — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/logistics-facilities-management","sector","LEGACY_VERIFIED","Logistics & Warehouse Facilities Management",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/london-facilities-management","location","LEGACY_VERIFIED","London Facilities Management — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/london-facilities-management-areas","location","LEGACY_VERIFIED","London Facilities Management Areas — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/manchester-facilities-management","location","LEGACY_PROTECTED_BY_DIRECTIVE","Manchester Facilities Management — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/manchester-facilities-managment","service","LEGACY_VERIFIED","Manchester Facilities Managment — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/manchester-office-cleaning","geographic-service","LEGACY_VERIFIED","Office Cleaning in Manchester & Surrounding Districts",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/mechanical-electrical","service","LEGACY_VERIFIED","Mechanical & Electrical (M&E) Engineering Contractors",6,2,3,"CONTENT_COMPLETE","TRUE","TRUE"
"/mechanical-electrical/access-control","service","LEGACY_VERIFIED","Mechanical Electrical/Access Control — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/mechanical-electrical/emergency-light-testing","service","LEGACY_VERIFIED","Mechanical Electrical/Emergency Light Testing — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
"/media-digital-displays","service","LEGACY_VERIFIED","Media Digital Displays — Facilities Management & Engineering",4,1,1,"CONTENT_COMPLETE","TRUE","TRUE"
